Name,Typ,Adresse,Latitude,Longitude
Café Maria,cafe,Adresse unbekannt,46.6712037,11.1643757
Iceberg,cafe,Adresse unbekannt,46.6696761,11.1650696
Römerkeller Meran,restaurant,Adresse unbekannt,46.6712885,11.1631626
Restaurant Sigmund,restaurant,Adresse unbekannt,46.6704681,11.1646079
Kallmünz,restaurant,Adresse unbekannt,46.6703352,11.1657397
Drinking_water,drinking_water,Adresse unbekannt,46.6696495,11.1692696
Erb Cafeteria,cafe,Adresse unbekannt,46.6706051,11.1636029
Drinking_water,drinking_water,Adresse unbekannt,46.6693027,11.1667852
Cafe,cafe,Adresse unbekannt,46.6690348,11.1742603
Mega Pizza,restaurant,Adresse unbekannt,46.6696285,11.1701641
Drinking_water,drinking_water,Adresse unbekannt,46.6712451,11.1733155
Bar Maya,cafe,Adresse unbekannt,46.6688147,11.1740713
Restaurant Caffe Brunnenplatz,restaurant,Adresse unbekannt,46.6687763,11.1737899
Erb,bakery,Adresse unbekannt,46.6681926,11.173864
Drinking_water,drinking_water,Adresse unbekannt,46.6744929,11.1676589
Drinking_water,drinking_water,Adresse unbekannt,46.6751087,11.1763014
Cafe Eichenhof,cafe,Adresse unbekannt,46.6882405,11.169431
Drinking_water,drinking_water,Adresse unbekannt,46.6950387,11.1806694
Drinking_water,drinking_water,Adresse unbekannt,46.7023224,11.1803915
Oberwirtskeller,restaurant,"Kirchweg - Via Chiesa, 39010, Riffian - Rifiano",46.7026035,11.1800689
Löwenwirt,restaurant,"Jaufenstraße - Via Passo Giovo, 39010, Riffian - Rifiano",46.7019333,11.180704
Pizzeria + Eisdiele Pircher,restaurant,Adresse unbekannt,46.7013526,11.1772006
Drinking_water,drinking_water,Adresse unbekannt,46.701458,11.180384
My little bakery,bakery,Adresse unbekannt,46.7014623,11.1800327
MPREIS,supermarket,"Jaufenstraße - Via Giovo, 61, 39010, Riffian - Rifiano",46.7053852,11.1843364
Pension Restaurant Weinberg,restaurant,"Kirchweg - Via Chiesa, 20, 39010, Riffian - Rifiano",46.706595,11.1833094
Luferkeller,restaurant,Adresse unbekannt,46.7104039,11.1893322
Drinking_water,drinking_water,Adresse unbekannt,46.7076501,11.189521
Drinking_water,drinking_water,Adresse unbekannt,46.7175034,11.1861468
Saltauser Hof,restaurant,Adresse unbekannt,46.7293579,11.2007394
Drinking_water,drinking_water,Adresse unbekannt,46.7293732,11.2005378
Torgglerhof,restaurant,Adresse unbekannt,46.7238222,11.1997632
Restaurant,restaurant,Adresse unbekannt,46.7282136,11.2020877
Pizzeria,restaurant,Adresse unbekannt,46.7298954,11.2008169
Drinking_water,drinking_water,Adresse unbekannt,46.73022,11.200444
Drinking_water,drinking_water,Adresse unbekannt,46.7300568,11.2004852
Restaurant Quellenhof,restaurant,Adresse unbekannt,46.746925,11.2067835
Despar,supermarket,Adresse unbekannt,46.7795881,11.2254118
Drinking_water,drinking_water,Adresse unbekannt,46.7846476,11.2277873
Psairer Beck,bakery,28,46.7840772,11.227605
C+C Supermarket Passeier,supermarket,Adresse unbekannt,46.784781,11.2276922
Gasthaus Lamm,restaurant,Adresse unbekannt,46.7846109,11.2276687
Gasthof Jager Hans,restaurant,Adresse unbekannt,46.7806405,11.2262788
Drinking_water,drinking_water,Adresse unbekannt,46.784832,11.227722
Drinking_water,drinking_water,Adresse unbekannt,46.784946,11.227545
Drinking_water,drinking_water,Adresse unbekannt,46.784032,11.227523
Cafe - Restaurant Pfandleralm,restaurant,Adresse unbekannt,46.7851358,11.2293949
Pizzeria&Pub Forelle,restaurant,Adresse unbekannt,46.7858579,11.230563
Grillstube Königsrainer,restaurant,Adresse unbekannt,46.7855022,11.2288178
Eis-Cafe Margareth,cafe,Adresse unbekannt,46.7853153,11.2284168
Drinking_water,drinking_water,Adresse unbekannt,46.7845478,11.2307979
Cafe Bistro Platzl,cafe,Adresse unbekannt,46.7851349,11.2277476
Bike Shop,bicycle,"Holzlände, 87, 39010, St. Martin in Passeier - San Martino in Passiria",46.7921041,11.2323553
Frischmarkt Raffl,supermarket,Adresse unbekannt,46.7903354,11.2322199
Drinking_water,drinking_water,Adresse unbekannt,46.8022168,11.2371966
Gasthof Jaufenblick,restaurant,Adresse unbekannt,46.8001309,11.2305249
Sandwirt,restaurant,Adresse unbekannt,46.8014565,11.2387489
Drinking_water,drinking_water,Adresse unbekannt,46.8006924,11.2373923
Drinking_water,drinking_water,Adresse unbekannt,46.8016439,11.2388917
Fischerverein Passeier,cafe,Adresse unbekannt,46.8004926,11.2375129
Klotz,restaurant,Adresse unbekannt,46.80303,11.241334
Frickhof,restaurant,"Passeirer Straße - Via Passiria, 31, 39015",46.8115272,11.2468581
Brühwirt,restaurant,"Kirchweg - Via Chiesa, 31, 39015, St. Leonhard in Passeier - San Leonardo in Passiria",46.8103312,11.2458849
Bäckerei Ploner,bakery,"Passeirer Straße - Via Passiria, 39015, St. Leonhard in Passeier - San Leonardo in Passiria",46.8112198,11.2463064
Sonnenhof,restaurant,Adresse unbekannt,46.8094336,11.2483181
Wiesenhof,restaurant,Adresse unbekannt,46.8081692,11.2449553
Despar,supermarket,Adresse unbekannt,46.8111343,11.2460571
Drinking_water,drinking_water,Adresse unbekannt,46.8119706,11.2460258
Drinking_water,drinking_water,Adresse unbekannt,46.8119981,11.2473022
Bio- + Reformhaus Hofer,supermarket,Adresse unbekannt,46.8118813,11.2460762
Koblerbrot - Bäckerei + Cafe,bakery,"Kohlstatt - Via dei Carbonai, 39015, St. Leonhard in Passeier - San Leonardo in Passiria",46.8119302,11.2455511
Cafe - Restaurant Tirolerhof,restaurant,"Kohlstatt - Via dei Carbonai, 7, 39015, St. Leonhard in Passeier - San Leonardo in Passiria",46.8119928,11.2466289
Dorf Cafe,cafe,Adresse unbekannt,46.8124345,11.2463142
Drinking_water,drinking_water,Adresse unbekannt,46.8119046,11.2470224
Felseneck,restaurant,Adresse unbekannt,46.8122981,11.2472001
Gasthaus Brauerei Brückenwirt,restaurant,Adresse unbekannt,46.8143206,11.2417087
Eisdiele Pichler,cafe,Adresse unbekannt,46.8126497,11.2440557
Gasthof Peter,restaurant,Adresse unbekannt,46.8135666,11.2470088
Stroblhof,restaurant,Adresse unbekannt,46.8116806,11.2472963
Zentral,restaurant,Adresse unbekannt,46.8119408,11.2474426
Restaurant Theis,restaurant,Adresse unbekannt,46.8122984,11.2470469
Martl,restaurant,"Passeirerstraße, 31",46.8116332,11.2470417
Passeirer Weinstube,restaurant,"Mooser Straße - Via Moso, 26, 39015, St. Leonhard in Passeier - San Leonardo in Passiria",46.816128,11.2420631
Sportarena Passeier,restaurant,Adresse unbekannt,46.8159048,11.2410325
Gasthof Schlossberg,restaurant,Adresse unbekannt,46.8197861,11.2582061
Unterer Obereggerhof,restaurant,Adresse unbekannt,46.8251127,11.2709872
Gasthof Alpenrose,restaurant,Adresse unbekannt,46.8261995,11.2878822
Drinking_water,drinking_water,Adresse unbekannt,46.8264443,11.3075302
Innerwalten,restaurant,"39015, St. Leonhard in Passeier - San Leonardo in Passiria",46.8264148,11.3076946
Jägerhof,restaurant,Adresse unbekannt,46.8272945,11.3023374
Drinking_water,drinking_water,Adresse unbekannt,46.8251919,11.3092468
Hofschenke Auerhof,restaurant,"39015, St. Leonhard in Passeier - San Leonardo in Passiria",46.8232459,11.3097236
Jaufenalm,restaurant,"39015, St. Leonhard in Passeier - San Leonardo in Passiria",46.8358158,11.3116338
Enzianhütte,restaurant,Adresse unbekannt,46.8384857,11.3025238
Edelweisshütte,cafe,Adresse unbekannt,46.839254,11.3208337
Bakery,bakery,Adresse unbekannt,46.8807989,11.4046256
A.nett,cafe,Adresse unbekannt,46.8803994,11.4043655
Drinking_water,drinking_water,Adresse unbekannt,46.883075,11.402779
Drinking_water,drinking_water,Adresse unbekannt,46.8818425,11.4059564
Derby Club,restaurant,"Penserjochstraße - Via Passo Pennes, 1, 39049, Sterzing - Vipiteno",46.887291,11.4316204
Bar by Kristi,cafe,"Lentweg, 11, 39049, Sterzing",46.8902013,11.4346769
Walcher,bakery,Adresse unbekannt,46.8918959,11.4271538
Drinking_water,drinking_water,Adresse unbekannt,46.890845,11.433714
Hotel Hubertushof,restaurant,"Marconistraße - Via Marconi, 19, 39049, Sterzing - Vipiteno",46.8934825,11.4314123
Drinking_water,drinking_water,Adresse unbekannt,46.8912928,11.4288888
Pizza Viva,restaurant,"Michael-Gaismair-Siedlung - Rione Michael Gaismair, 2, 39049, Sterzing - Vipiteno",46.8911624,11.4292389
Walcher,bakery,Adresse unbekannt,46.8962633,11.4312234
Lilie Restaurant,restaurant,"Neustadt - Via Città Nuova, 49, 39049",46.8968396,11.432059
Lamm,restaurant,Adresse unbekannt,46.8979489,11.4314472
Goldenes Kreuz,restaurant,Adresse unbekannt,46.8969676,11.4318083
Bar Stöckl,cafe,Adresse unbekannt,46.8966764,11.4319593
Café Rose,cafe,Adresse unbekannt,46.8965595,11.4328082
Despar - Knollenberger,supermarket,Adresse unbekannt,46.8952813,11.4323675
Café Frick,cafe,Adresse unbekannt,46.8961987,11.4311922
Pardeller,bakery,"Neustadt - Città Nuova, 26b, 39049, Sterzing - Vipiteno",46.8974803,11.4315988
Drinking_water,drinking_water,Adresse unbekannt,46.89707,11.431936
Poli Supermarket,supermarket,Adresse unbekannt,46.8942123,11.4301387
Häusler,bakery,"Neustadt - Città Nuova, 11, 39049, Sterzing - Vipiteno",46.8981357,11.4316617
Gut & Gerne - Regionale Spezialitäten,supermarket,"Neustadt - Città Nuova, 22, 39049, Sterzing - Vipiteno",46.897793,11.4315093
Am Tor,restaurant,"Gänsbacherstraße - Via Gänsbacher, 3, 39049, Sterzing - Vipiteno",46.8961591,11.4322617
Kleine Flamme,restaurant,"Neustadt - Città Nuova, 31, 39049, Sterzing - Vipiteno",46.8974603,11.4318589
Kolping,restaurant,Adresse unbekannt,46.8976429,11.4310716
Gut & Gerne,supermarket,"Neustadt - Via Città Nuova, 32a",46.8971499,11.4317242
Café Rossi,cafe,"Neustadt - Via Città Nuova, 27",46.8976402,11.4318157
Kolping Haus Bar Restaurant Pizzaria,restaurant,Adresse unbekannt,46.8976444,11.4314288
Drinking_water,drinking_water,Adresse unbekannt,46.8962588,11.4320582
Pizzeria Cafe Seidner,restaurant,Sterzing - Vipiteno,46.8979539,11.4328092
Sterzingerhof,restaurant,"Geizkoflerstraße - Via Geizkofler, 15, 39049, Sterzing - Vipiteno",46.8982721,11.4335507
Rad Sport Freund,bicycle,"Dantestraße - Via Dante, 3, 39049, Sterzing - Vipiteno",46.8979412,11.4334397
Arbor,restaurant,Adresse unbekannt,46.8983126,11.4334193
Schwemme,cafe,Adresse unbekannt,46.8989402,11.4310358
EuroSpin,supermarket,"Stadtplatz - Piazza Città, 39049",46.8991441,11.4333522
Sole,restaurant,Adresse unbekannt,46.8982331,11.4338151
Pardeller,bakery,"Altstadt - Città Vecchia, 19, 39049, Sterzing - Vipiteno",46.8998154,11.4304692
Gschwentner,supermarket,Adresse unbekannt,46.9000003,11.4305608
Konditorei Prenn,cafe,Adresse unbekannt,46.899882,11.4304629
Ristorante Pizzeria Sport Bar,restaurant,"Geizkoflerstraße - Via Geizkofler, 8, 39049, Sterzing - Vipiteno",46.898588,11.4323361
Zur Traube,restaurant,Adresse unbekannt,46.8996237,11.4308486
Drinking_water,drinking_water,Adresse unbekannt,46.898029,11.432576
Stadtbrunnen,drinking_water,Adresse unbekannt,46.899316,11.431769
Pizza Express Sterzing,restaurant,"Kitzbühler Straße - Via Kitzbühel, 1, 39049, Sterzing - Vipiteno",46.9006546,11.4291978
pizzeria Yi Ji,restaurant,"Altstadt - Città Vecchia, 42, 39049, Sterzing - Vipiteno",46.9008581,11.4300099
Gasthof Sterzingerhof,restaurant,"Geizkoflerstraße - Via Geizkofler, 15, 39049, Sterzing - Vipiteno",46.8982379,11.4334842
Cafe Stadttheater,cafe,Adresse unbekannt,46.8974263,11.4339146
Gasthof Klammer,restaurant,Adresse unbekannt,46.8930097,11.4355248
Tie Break,restaurant,Adresse unbekannt,46.8935038,11.4372829
Ice Bar,cafe,"Karl-Riedmann-Platz - Piazza Karl Riedmann, 7a, 39049, Sterzing - Vipiteno",46.8931702,11.4376349
Bar Bistro vis à vis,cafe,"Brennerstraße - Via Brennero, 10, 39049, Sterzing - Vipiteno",46.8939856,11.4363105
Drinking_water,drinking_water,Adresse unbekannt,46.8940345,11.4383846
Drinking_water,drinking_water,Adresse unbekannt,46.8943872,11.4392951
Bar Esso,cafe,Adresse unbekannt,46.8896543,11.4395997
Thumburgerhof,restaurant,Adresse unbekannt,46.8820382,11.4373886
Drinking_water,drinking_water,Adresse unbekannt,46.874493,11.444997
Gasthaus Egg,restaurant,"Egg, 8, 39040, Freienfeld - Campo di Trens",46.8464467,11.4857553
Gasthaus zum Stern,restaurant,Adresse unbekannt,46.7806198,11.4143206
Murrerhof,restaurant,Adresse unbekannt,46.7703503,11.3724144
Restaurant Feldrand,restaurant,"Weissenbach, 55, 39058, Sarntal - Sarentino",46.7461223,11.3587381
Hotel Restaurant Pizzeria Alpenrose,restaurant,"28, 39058, Sarntal - Sarentino",46.7333733,11.3468233
Drinking_water,drinking_water,Adresse unbekannt,46.6719325,11.3622628
Weisses Rössl,restaurant,"6, 39058, Sarntal - Sarentino",46.6657397,11.3651738
Stern,restaurant,"12, 39058, Sarntal - Sarentino",46.6663053,11.3657888
Conad,supermarket,Astfeld - Campolasta,46.6655947,11.3643758
Mikes Shop,bicycle,Adresse unbekannt,46.644595,11.3569753
Rott,supermarket,Adresse unbekannt,46.6429818,11.3572674
Bierhitt,cafe,Adresse unbekannt,46.6429763,11.3574096
Milchbar,cafe,28,46.6436116,11.3572004
Zancanella,bakery,Adresse unbekannt,46.6437625,11.3571682
Braunwirt,restaurant,Adresse unbekannt,46.6427092,11.356782
Höllriegl,restaurant,Adresse unbekannt,46.6431104,11.3576164
Drinking_water,drinking_water,Adresse unbekannt,46.642846,11.356819
Café Mair,cafe,Adresse unbekannt,46.6442268,11.3570957
Gadthof Post Albergo,restaurant,Adresse unbekannt,46.6435331,11.3569212
Despar,supermarket,Adresse unbekannt,46.6419208,11.3542051
Gasthof Rungg,restaurant,"Griesplatz, 17",46.6410362,11.3559628
Sarner Bürgerstube,restaurant,Adresse unbekannt,46.639487,11.3539695
Sarner Forellenzucht - Troticoltura Sarentino,restaurant,Adresse unbekannt,46.6278156,11.3599383
Trojer,supermarket,Adresse unbekannt,46.6139758,11.3741462
Halbweg,restaurant,Adresse unbekannt,46.5756569,11.3761966
Steinmann,restaurant,Adresse unbekannt,46.5495355,11.3705267
Tavola calda Sportring Sill Center,cafe,"Via Castel Novale, 26, 39054, Ritten - Renon",46.5299828,11.3655183
Seeberger,restaurant,Adresse unbekannt,46.5196548,11.3621034
Rastbichler,restaurant,Adresse unbekannt,46.509624,11.3477502
Ahoi! Minigolf,restaurant,"Lungo Talvera Bolzano - Bozner Wassermauer, 22, 39100, Bolzano - Bozen",46.5093154,11.3508734
Drinking_water,drinking_water,Adresse unbekannt,46.50958,11.351055
Drinking_water,drinking_water,Adresse unbekannt,46.5026428,11.3489847
Pippo Brunnen - Fontana Parco Pippo,drinking_water,Adresse unbekannt,46.502945,11.345814
Drinking_water,drinking_water,Adresse unbekannt,46.507394,11.347847
Bar 2000,cafe,"Parco Francesco Petrarca - Francesco-Petrarca-Park, 10, 39100, Bolzano - Bozen",46.5032041,11.3460477
Drinking_water,drinking_water,Adresse unbekannt,46.504079,11.348915
Guntschna Bar,cafe,Adresse unbekannt,46.5083031,11.3442012
Grandi,bakery,"Via Fago - Fagenstraße, 7, 39100, Bolzano - Bozen",46.5083031,11.3441235
Drinking_water,drinking_water,Adresse unbekannt,46.507103,11.350175
Drinking_water,drinking_water,Adresse unbekannt,46.503104,11.349204
Drinking_water,drinking_water,Adresse unbekannt,46.5039519,11.3488245
Drinking_water,drinking_water,Adresse unbekannt,46.5038711,11.3493615
Drinking_water,drinking_water,Adresse unbekannt,46.503927,11.349472
Despar,supermarket,"Via Cesare Battisti - Cesare-Battisti-Straße, 39100, Bolzano - Bozen",46.5002757,11.3424635
Il Corso,restaurant,Adresse unbekannt,46.5010835,11.3436665
Eurospar,supermarket,"Via Museo - Museumstraße, 39, 39100, Bolzano - Bozen",46.499864,11.3500009
Ristorante Pizzeria Gambrinus,restaurant,Adresse unbekannt,46.5012601,11.3443847
Caffetteria 4 Novembre,cafe,Adresse unbekannt,46.5015522,11.3440456
Drinking_water,drinking_water,Adresse unbekannt,46.50152,11.349751
Drinking_water,drinking_water,Adresse unbekannt,46.500652,11.344205
Bistro 12,restaurant,Adresse unbekannt,46.5002927,11.3491815
Tosca 2,cafe,"Via Antonio Rosmini - Antonio-Rosmini-Straße, 91",46.4996472,11.3477329
Shiro,restaurant,"Corso della Libertà - Freiheitsstraße, 29c, 39100, Bolzano - Bozen",46.5015143,11.3414678
Chez Frederic,restaurant,Adresse unbekannt,46.5035494,11.3417308
Insushi,restaurant,"Piazza della Vittoria - Siegesplatz, 20, 39100, Bolzano - Bozen",46.5001267,11.344289
Hackhofer,bakery,"Corso della Libertà - Freiheitsstraße, 39, 39100, Bolzano - Bozen",46.5014121,11.3406743
Bar Amba Alagi,cafe,Adresse unbekannt,46.5002017,11.3418348
Bar Roxi,cafe,Adresse unbekannt,46.500215,11.3415888
Lemayr,bakery,"Via dei Combattenti - Frontkämpferstraße, 12, 39100, Bolzano - Bozen",46.5018107,11.3416942
Drinking_water,drinking_water,39190,46.501173,11.345407
Bar Luce,cafe,"Piazza della Vittoria - Siegesplatz, 1, 39100, Bolzano - Bozen",46.499874,11.3458215
PIC NIC,restaurant,"Via Virgilio - Virgilstraße, 6, 39100, Bolzano - Bozen",46.5008497,11.341465
Aldi,supermarket,"Corso della Libertà - Freiheitsstraße, 25, 39100, Bolzano - Bozen",46.5012169,11.3413595
Coffee Bean,cafe,Adresse unbekannt,46.5011873,11.342082
La nuova Grotta del Corso,cafe,Adresse unbekannt,46.5011119,11.3424848
Manuel Caffé,cafe,Adresse unbekannt,46.5011398,11.3422496
Bar Elena,cafe,Adresse unbekannt,46.4993515,11.3454719
Drinking_water,drinking_water,Adresse unbekannt,46.499973,11.349451
Drinking_water,drinking_water,Adresse unbekannt,46.500252,11.348101
