Latitude,Longitude,Elevation (m),Time,Strecke Delta (km),Distanz (km),Aufstieg (m)
46.499557,11.356763,273.700000,2019-09-26 05:09:00+00:00,0.000000,0.006322,0.000000
46.499557,11.356763,273.700000,2019-09-26 05:09:01+00:00,0.000000,0.006322,0.000000
46.499558,11.356763,273.700000,2019-09-26 05:09:02+00:00,0.000111,0.006434,0.000000
46.499558,11.356763,273.700000,2019-09-26 05:09:03+00:00,0.000000,0.006434,0.000000
46.499558,11.356763,273.700000,2019-09-26 05:09:04+00:00,0.000000,0.006434,0.000000
46.499558,11.356763,273.700000,2019-09-26 05:09:05+00:00,0.000000,0.006434,0.000000
46.499560,11.356765,273.700000,2019-09-26 05:09:06+00:00,0.000270,0.006704,0.000000
46.499560,11.356765,273.700000,2019-09-26 05:09:07+00:00,0.000000,0.006704,0.000000
46.499560,11.356765,273.700000,2019-09-26 05:09:08+00:00,0.000000,0.006704,0.000000
46.499560,11.356765,273.700000,2019-09-26 05:09:09+00:00,0.000000,0.006704,0.000000
46.499560,11.356765,273.700000,2019-09-26 05:09:10+00:00,0.000000,0.006704,0.000000
46.499560,11.356765,273.700000,2019-09-26 05:09:11+00:00,0.000000,0.006704,0.000000
46.499560,11.356765,273.700000,2019-09-26 05:09:12+00:00,0.000000,0.006704,0.000000
46.499562,11.356765,273.700000,2019-09-26 05:09:13+00:00,0.000222,0.006926,0.000000
46.499562,11.356765,273.700000,2019-09-26 05:09:14+00:00,0.000000,0.006926,0.000000
46.499562,11.356765,273.700000,2019-09-26 05:09:15+00:00,0.000000,0.006926,0.000000
46.499562,11.356765,273.700000,2019-09-26 05:09:16+00:00,0.000000,0.006926,0.000000
46.499562,11.356765,273.700000,2019-09-26 05:09:17+00:00,0.000000,0.006926,0.000000
46.499562,11.356765,273.700000,2019-09-26 05:09:18+00:00,0.000000,0.006926,0.000000
46.499562,11.356765,273.700000,2019-09-26 05:09:19+00:00,0.000000,0.006926,0.000000
46.499562,11.356765,273.700000,2019-09-26 05:09:20+00:00,0.000000,0.006926,0.000000
46.499562,11.356765,273.700000,2019-09-26 05:09:21+00:00,0.000000,0.006926,0.000000
46.499562,11.356765,273.700000,2019-09-26 05:09:22+00:00,0.000000,0.006926,0.000000
46.499562,11.356765,273.700000,2019-09-26 05:09:23+00:00,0.000000,0.006926,0.000000
46.499562,11.356765,273.700000,2019-09-26 05:09:24+00:00,0.000000,0.006926,0.000000
46.499562,11.356765,273.700000,2019-09-26 05:09:25+00:00,0.000000,0.006926,0.000000
46.499562,11.356765,273.700000,2019-09-26 05:09:26+00:00,0.000000,0.006926,0.000000
46.499562,11.356765,273.700000,2019-09-26 05:09:27+00:00,0.000000,0.006926,0.000000
46.499562,11.356765,273.700000,2019-09-26 05:09:28+00:00,0.000000,0.006926,0.000000
46.499562,11.356765,273.700000,2019-09-26 05:09:29+00:00,0.000000,0.006926,0.000000
46.499562,11.356765,273.700000,2019-09-26 05:09:30+00:00,0.000000,0.006926,0.000000
46.499562,11.356765,273.700000,2019-09-26 05:09:31+00:00,0.000000,0.006926,0.000000
46.499562,11.356765,273.700000,2019-09-26 05:09:32+00:00,0.000000,0.006926,0.000000
46.499562,11.356765,273.700000,2019-09-26 05:09:33+00:00,0.000000,0.006926,0.000000
46.499562,11.356765,273.700000,2019-09-26 05:09:34+00:00,0.000000,0.006926,0.000000
46.499562,11.356765,273.700000,2019-09-26 05:09:35+00:00,0.000000,0.006926,0.000000
46.499562,11.356765,273.700000,2019-09-26 05:09:36+00:00,0.000000,0.006926,0.000000
46.499562,11.356765,273.700000,2019-09-26 05:09:37+00:00,0.000000,0.006926,0.000000
46.499562,11.356765,273.700000,2019-09-26 05:09:38+00:00,0.000000,0.006926,0.000000
46.499562,11.356765,273.700000,2019-09-26 05:09:39+00:00,0.000000,0.006926,0.000000
46.499562,11.356765,273.700000,2019-09-26 05:09:40+00:00,0.000000,0.006926,0.000000
46.499557,11.356767,273.700000,2019-09-26 05:09:41+00:00,0.000577,0.007503,0.000000
46.499537,11.356775,273.700000,2019-09-26 05:09:42+00:00,0.002306,0.009809,0.000000
46.499513,11.356787,273.700000,2019-09-26 05:09:43+00:00,0.002822,0.012632,0.000000
46.499492,11.356805,273.700000,2019-09-26 05:09:44+00:00,0.002713,0.015344,0.000000
46.499470,11.356818,273.800000,2019-09-26 05:09:45+00:00,0.002641,0.017986,0.100000
46.499448,11.356833,273.800000,2019-09-26 05:09:46+00:00,0.002703,0.020689,0.000000
46.499422,11.356847,273.800000,2019-09-26 05:09:47+00:00,0.003084,0.023772,0.000000
46.499390,11.356855,273.800000,2019-09-26 05:09:48+00:00,0.003610,0.027382,0.000000
46.499358,11.356863,273.800000,2019-09-26 05:09:49+00:00,0.003610,0.030992,0.000000
46.499327,11.356867,273.800000,2019-09-26 05:09:50+00:00,0.003460,0.034451,0.000000
46.499302,11.356865,273.800000,2019-09-26 05:09:51+00:00,0.002783,0.037235,0.000000
46.499282,11.356863,273.900000,2019-09-26 05:09:52+00:00,0.002229,0.039463,0.100000
46.499258,11.356865,273.900000,2019-09-26 05:09:53+00:00,0.002672,0.042135,0.000000
46.499235,11.356868,273.900000,2019-09-26 05:09:54+00:00,0.002567,0.044703,0.000000
46.499210,11.356863,273.900000,2019-09-26 05:09:55+00:00,0.002805,0.047508,0.000000
46.499180,11.356865,273.900000,2019-09-26 05:09:56+00:00,0.003338,0.050846,0.000000
46.499148,11.356870,273.800000,2019-09-26 05:09:57+00:00,0.003578,0.054424,0.000000
46.499115,11.356880,273.800000,2019-09-26 05:09:58+00:00,0.003748,0.058172,0.000000
46.499083,11.356885,273.800000,2019-09-26 05:09:59+00:00,0.003578,0.061750,0.000000
46.499050,11.356888,273.800000,2019-09-26 05:10:00+00:00,0.003676,0.065425,0.000000
46.499013,11.356893,273.800000,2019-09-26 05:10:01+00:00,0.004131,0.069556,0.000000
46.498983,11.356890,273.700000,2019-09-26 05:10:02+00:00,0.003343,0.072899,0.000000
46.498958,11.356880,273.700000,2019-09-26 05:10:03+00:00,0.002883,0.075782,0.000000
46.498943,11.356870,273.600000,2019-09-26 05:10:04+00:00,0.001836,0.077618,0.000000
46.498932,11.356857,273.600000,2019-09-26 05:10:05+00:00,0.001578,0.079196,0.000000
46.498910,11.356833,273.500000,2019-09-26 05:10:06+00:00,0.003062,0.082258,0.000000
46.498877,11.356803,273.500000,2019-09-26 05:10:07+00:00,0.004331,0.086589,0.000000
46.498838,11.356765,273.400000,2019-09-26 05:10:08+00:00,0.005225,0.091814,0.000000
46.498795,11.356727,273.200000,2019-09-26 05:10:09+00:00,0.005600,0.097414,0.000000
