Latitude,Longitude
52.852325,7.679584
52.853767,7.680059
52.854416,7.680506
52.856598,7.685716
52.860592,7.697389
52.868698,7.714137
52.86932,7.7176
52.869568,7.718184
52.870396,7.718948
52.870724,7.71962
52.872429,7.725935
52.883503,7.759842
52.883644,7.760945
52.883232,7.764358
52.883549,7.769793
52.883881,7.770387
52.887329,7.774247
52.887566,7.774678
52.888065,7.777756
52.888706,7.779733
52.898769,7.808419
52.897343,7.820006
52.900814,7.822271
52.904751,7.82657
52.904842,7.826988
52.904484,7.829135
52.904575,7.829516
52.912647,7.833273
52.911873,7.833039
52.912087,7.838557
52.912529,7.841858
52.911922,7.847434
52.911987,7.848339
52.920902,7.873549
52.924835,7.887356
52.926262,7.891501
52.926758,7.892001
52.935188,7.895559
52.93581,7.895541
52.937813,7.894762
52.938702,7.894784
52.942066,7.895405
52.949078,7.897836
52.95702,7.904593
52.958752,7.906138
52.96032,7.907926
52.960693,7.908659
52.96098,7.909751
52.961037,7.911273
52.96059,7.914204
52.96067,7.91699
52.961315,7.924467
52.961632,7.925148
52.962784,7.932065
52.96323,7.933336
52.963886,7.934337
52.965492,7.935688
52.974587,7.942047
52.985176,7.949076
52.988567,7.951499
52.989407,7.951808
52.996826,7.953068
52.997604,7.953444
52.998219,7.954095
52.99889,7.955549
52.999542,7.958884
53.000809,7.961063
53.00264,7.963676
53.004791,7.96435
53.004063,7.974577
53.00853,7.976877
53.009419,7.977768
53.009941,7.978892
53.011173,7.984916
53.011879,7.987279
53.012409,7.988665
53.014065,7.991725
53.033569,8.022745
53.053093,8.054178
53.0616,8.067487
53.074963,8.10073
53.075489,8.101513
53.077927,8.103823
53.078465,8.104553
53.082466,8.113143
53.085808,8.118616
53.088554,8.126631
53.091038,8.131168
53.091923,8.131898
53.09296,8.131937
53.106438,8.1307
53.107311,8.129681
53.107918,8.1296
53.108158,8.129839
53.108131,8.135345
53.109356,8.17279
53.109779,8.175891
53.11198,8.185653
53.112835,8.18836
53.113274,8.189239
53.113815,8.190021
53.115059,8.191022
53.114788,8.192981
53.115471,8.195236
53.116371,8.197455
53.120735,8.204756
53.121719,8.20619
53.122864,8.207103
53.125038,8.209624
53.125614,8.209828
53.126671,8.209242
53.126938,8.209405
53.127125,8.210408
53.127022,8.211758
53.12532,8.216496
53.125729,8.2165
53.127861,8.217529
53.129631,8.218113
53.13118,8.219031
53.13242,8.219552
53.132809,8.220112
53.132736,8.220568
53.133125,8.221697
53.134094,8.222404
53.134735,8.223667
53.135067,8.224648
53.135475,8.226874
53.135448,8.228407
53.135918,8.229657
53.138279,8.238605
53.138592,8.240485
53.138931,8.244817
53.138958,8.250302
53.138367,8.253719
53.138283,8.2551
53.138363,8.256468
53.139015,8.259949
53.140579,8.259954
53.142338,8.260675
53.142712,8.261263
53.143208,8.263117
53.144413,8.264682
53.145283,8.265522
53.145981,8.265457
53.146755,8.266233
53.147408,8.266376
53.14785,8.266741
53.148602,8.269451
53.14896,8.272455
53.149345,8.273869
53.149464,8.273979
53.151032,8.273764
53.151344,8.273922
53.151558,8.27431
53.151672,8.275233
53.151447,8.27594
53.149982,8.276303
53.149792,8.276486
53.149948,8.278132
53.149597,8.280451
53.148785,8.281794
53.149204,8.285164
53.150124,8.287801
53.149559,8.299218
53.149735,8.300519
53.149681,8.302009
53.149422,8.304874
53.14912,8.306324
53.150291,8.309289
53.15258,8.313438
53.152973,8.315988
53.153366,8.316998
53.153931,8.317776
53.153728,8.320744
53.153835,8.323759
53.156208,8.337026
53.156647,8.337834
53.157314,8.338279
53.15794,8.338253
53.159409,8.337533
53.159946,8.337682
53.160355,8.338094
53.161415,8.34049
53.16486,8.351444
53.165108,8.352925
53.16518,8.354847
53.165047,8.357233
53.164768,8.358809
53.164646,8.361224
53.164734,8.362778
53.164459,8.367549
53.164154,8.368894
53.1646,8.372438
53.165035,8.374204
53.165653,8.375864
53.166573,8.377543
53.167461,8.378636
53.167622,8.379132
53.167477,8.384594
53.167694,8.386104
53.168308,8.387301
53.169434,8.388557
53.169766,8.390663
53.170196,8.392135
53.175255,8.402252
53.175411,8.403202
53.175182,8.405867
53.174515,8.40861
53.174454,8.410377
53.174725,8.41116
53.175648,8.412095
53.176453,8.415166
53.176918,8.415917
53.177265,8.417041
53.178509,8.423147
53.178585,8.426438
53.178764,8.427267
53.178986,8.427514
53.179775,8.427531
53.183735,8.424749
53.18734,8.422776
53.187645,8.422769
53.189308,8.429462
53.191093,8.428679
53.191715,8.429379
53.19249,8.437091
53.19347,8.440112
53.194054,8.441121
53.195904,8.443563
53.196236,8.443643
53.196835,8.443281
53.197144,8.443276
53.198101,8.444092
53.197739,8.448123
53.199333,8.447518
53.199505,8.447954
53.199699,8.448034
53.199368,8.447494
53.198952,8.447712
53.198914,8.448544
53.19912,8.448957
53.198772,8.449044
53.197235,8.450547
53.196751,8.454863
53.195095,8.461408
53.194466,8.463112
53.192242,8.466809
53.189716,8.474049
53.189014,8.474966
53.185143,8.477528
53.186123,8.480958
53.187679,8.487898
53.188786,8.491613
53.190022,8.497161
53.193069,8.50331
53.191738,8.504938
53.191399,8.50557
53.191132,8.507298
53.190231,8.509897
53.189964,8.511847
53.18906,8.514594
53.188259,8.515859
53.187565,8.517799
53.18613,8.518796
53.185303,8.520007
53.184551,8.521435
53.183559,8.524004
53.183193,8.525847
53.183552,8.529034
53.183529,8.530028
53.182304,8.533513
53.181408,8.537317
53.181065,8.539405
53.181076,8.540606
53.18045,8.544533
53.180294,8.54749
53.17886,8.550788
53.178978,8.553341
53.178829,8.555489
53.178219,8.557758
53.178124,8.559391
53.177647,8.560879
53.176636,8.562778
53.176407,8.564358
53.175785,8.565301
53.17564,8.566287
53.175838,8.566611
53.175777,8.567186
53.174774,8.571936
53.17374,8.572798
53.172974,8.573131
53.171738,8.574095
53.170284,8.576054
53.16972,8.576593
53.169399,8.577266
53.168457,8.578295
53.167583,8.58114
53.167519,8.584734
53.167122,8.586416
53.168049,8.589853
53.168587,8.593371
53.168827,8.596818
53.168552,8.599773
53.168743,8.602187
53.168312,8.60613
53.167896,8.608154
53.165089,8.617387
53.165775,8.618419
53.166538,8.618212
53.166882,8.618267
53.167313,8.618512
53.167904,8.619281
53.168404,8.62184
53.16893,8.62316
53.16878,8.623512
53.168564,8.623453
53.168415,8.62316
53.168114,8.623377
53.168228,8.624678
53.168419,8.624871
53.168663,8.624032
53.169296,8.624589
53.169601,8.625184
53.169483,8.62618
53.169632,8.626909
53.169186,8.627867
53.167194,8.629847
53.167027,8.631183
53.166496,8.630278
53.165745,8.629897
53.164429,8.631907
53.163929,8.633553
53.163391,8.63451
53.16293,8.63662
53.162338,8.640767
53.161888,8.646353
53.161457,8.646779
53.159382,8.64718
53.159611,8.649212
53.159847,8.649994
53.159824,8.650668
53.159279,8.6537
53.158665,8.655039
53.158119,8.657446
53.158291,8.659186
53.158123,8.660226
53.158638,8.665284
53.158577,8.666508
53.159248,8.671804
53.15955,8.672771
53.160328,8.674117
53.160976,8.680756
53.160996,8.682658
53.162582,8.689428
53.161877,8.692706
53.160229,8.695479
53.159683,8.696958
53.157028,8.700973
53.156063,8.703819
53.15625,8.706523
53.15826,8.709896
53.161091,8.709639
53.16164,8.709868
53.162113,8.710567
53.162514,8.713298
53.162682,8.716026
53.162678,8.717687
53.162392,8.719747
53.162178,8.720327
53.161842,8.720716
53.159145,8.721817
53.158772,8.722196
53.159,8.722498
53.159271,8.722493
53.160656,8.723282
53.161224,8.72464
53.162357,8.72567
53.162891,8.727143
53.163322,8.727825
53.163513,8.728814
53.165737,8.731058
53.165947,8.731812
53.16552,8.733656
53.165417,8.734876
53.164024,8.738865
53.163918,8.740355
53.163261,8.7421
53.16346,8.743875
53.163174,8.745192
53.163231,8.746195
53.163471,8.746559
53.164413,8.746957
53.164558,8.748153
53.164124,8.751378
53.162666,8.753233
53.162483,8.753796
53.162724,8.755355
53.162483,8.756682
53.162579,8.758052
53.162331,8.759236
53.162277,8.760633
53.162434,8.76154
53.162239,8.763644
53.16198,8.764792
53.16111,8.766847
53.159218,8.770163
53.158585,8.773719
53.158222,8.775038
53.157772,8.775685
53.157654,8.776211
53.157986,8.777519
53.158642,8.778114
53.159103,8.778938
53.16016,8.780229
53.160923,8.780779
53.161854,8.781073
53.162872,8.781948
53.162975,8.782398
53.162739,8.784149
53.162819,8.78546
53.162705,8.78596
53.162506,8.786198
53.161297,8.786729
53.160393,8.787575
53.16011,8.788197
53.160015,8.789075
53.16011,8.789685
53.160854,8.791402
53.161102,8.792386
53.161205,8.793323
53.161087,8.794243
53.161343,8.796235
53.160431,8.798662
53.160973,8.803575
53.160728,8.804932
53.160057,8.806183
53.159996,8.807106
53.1605,8.808834
53.160858,8.812346
53.160774,8.813818
53.161427,8.814688
53.161716,8.816704
53.161686,8.817539
53.161308,8.818472
53.161289,8.819015
53.161892,8.819923
53.162312,8.822304
53.161469,8.825899
53.160461,8.827386
53.159863,8.829141
53.159325,8.829945
53.158543,8.831917
53.157665,8.833196
53.156769,8.834101
53.156555,8.835197
53.155899,8.836974
53.154991,8.83814
53.154495,8.839088
53.154232,8.839284
53.152523,8.839462
53.151737,8.839719
53.151127,8.840141
53.150848,8.83999
53.150425,8.839264
53.14967,8.839264
53.148731,8.840073
53.147652,8.840537
53.146736,8.841947
53.145889,8.842387
53.145035,8.843661
53.144104,8.844305
53.143417,8.845898
53.143082,8.847599
53.142483,8.848353
53.142098,8.849714
53.141941,8.851097
53.14135,8.851455
53.140923,8.852428
53.140228,8.853202
53.139751,8.854327
53.138187,8.85568
53.136208,8.858283
53.13427,8.859227
53.133022,8.860801
53.132236,8.86086
53.131752,8.861133
53.129147,8.866135
53.12817,8.869749
53.128242,8.870069
53.128681,8.870498
53.131672,8.871812
53.1329,8.874085
53.133175,8.875209
53.132992,8.87727
53.132038,8.882682
53.132439,8.889833
53.132339,8.890984
53.13047,8.89683
53.130257,8.898515
53.130142,8.898709
53.129726,8.89881
53.129726,8.899555
53.129181,8.900978
53.128544,8.901727
53.127983,8.901843
53.127575,8.902313
53.126812,8.902722
53.126438,8.907391
53.126785,8.908237
53.128426,8.909764
53.130878,8.911572
53.131134,8.918786
53.134853,8.934273
53.135124,8.934931
53.134991,8.934621
53.135235,8.933782
53.136951,8.931596
53.140442,8.928494
53.143276,8.933062
53.143292,8.933702
53.142521,8.938058
53.141865,8.94005
53.141266,8.943195
53.142277,8.945979
53.142838,8.948071
53.142921,8.950316
53.143818,8.953357
53.143703,8.953364
53.142994,8.956507
53.142605,8.957586
53.142857,8.960046
53.142742,8.965293
53.14325,8.967427
53.143448,8.969985
53.143806,8.970573
53.144661,8.969542
53.146965,8.967892
53.148006,8.966784
53.149494,8.976537
53.149509,8.980032
53.150272,8.981634
53.150906,8.983719
53.151073,8.983766
53.151913,8.982222
53.152889,8.979828
53.156036,8.981362
53.158909,8.984245
53.160595,8.988653
53.168282,9.012817
53.168438,9.012853
53.169251,9.012245
53.16938,9.012412
53.169712,9.012233
53.169926,9.012352
53.169746,9.012532
53.16991,9.012484
53.169827,9.012932
53.17104,9.014884
53.172066,9.016042
53.179302,9.026228
53.18528,9.035001
53.185989,9.036259
53.186756,9.039096
53.188515,9.048639
53.188755,9.051037
53.188572,9.053099
53.186359,9.065543
53.186272,9.067518
53.186413,9.068764
53.187069,9.070877
53.189983,9.077587
53.191502,9.080101
53.194202,9.085923
53.195579,9.088301
53.196819,9.08923
53.197582,9.086836
53.198692,9.086272
53.199512,9.084977
53.203651,9.082172
53.204735,9.08202
53.204987,9.082579
53.205231,9.082071
53.210075,9.084085
53.211098,9.084365
53.213272,9.084461
53.216675,9.082646
53.219604,9.081339
53.220047,9.080851
53.222019,9.079881
53.223423,9.078113
53.224167,9.077432
53.225521,9.076957
53.226162,9.077426
53.226597,9.078025
53.226807,9.07957
53.226616,9.087885
53.226944,9.09133
53.234169,9.124761
53.246094,9.145001
53.249371,9.149149
53.25042,9.150063
53.250847,9.150825
53.251122,9.151977
53.251308,9.152131
53.252571,9.15235
53.253105,9.152753
53.254608,9.155319
53.255444,9.15762
53.255737,9.159031
53.255856,9.161011
53.255795,9.166615
53.256565,9.175919
53.257267,9.179204
53.2579,9.183527
53.258625,9.18454
53.259125,9.184737
53.260212,9.184812
53.261097,9.185543
53.261936,9.187059
53.263596,9.189064
53.265167,9.191896
53.272182,9.202953
53.27261,9.203324
53.273685,9.203614
53.274246,9.204027
53.278713,9.213182
53.281143,9.217209
53.285454,9.221975
53.286053,9.222805
53.28669,9.22428
53.288689,9.234698
53.290596,9.238375
53.291634,9.23956
53.291935,9.243312
53.293682,9.257045
53.293915,9.25799
53.295746,9.271821
53.295643,9.273493
53.295868,9.274822
53.29541,9.276502
53.295364,9.277398
53.296539,9.284641
53.299412,9.293504
53.301228,9.299771
53.306499,9.32008
53.307014,9.321602
53.312588,9.331532
53.313793,9.333978
53.31448,9.334755
53.317055,9.336263
53.328812,9.357385
53.331451,9.361258
53.334698,9.371963
53.335754,9.373105
53.33662,9.373631
53.337662,9.375538
53.340576,9.384831
53.345676,9.396841
53.346573,9.399388
53.347153,9.399991
53.348656,9.400256
53.350456,9.401179
53.35397,9.404166
53.354595,9.405086
53.35532,9.406684
53.35643,9.41148
53.357403,9.413818
53.358475,9.415264
53.363609,9.420696
53.365368,9.427064
53.367172,9.429832
53.368862,9.432052
53.368938,9.433586
53.372833,9.446778
53.375011,9.453547
53.377842,9.464001
53.379246,9.468149
53.381023,9.47114
53.388348,9.478642
53.392887,9.485226
53.393726,9.486127
53.400539,9.491616
53.402981,9.495115
53.403641,9.49756
53.404491,9.505972
53.404808,9.507668
53.405956,9.510847
53.40712,9.513411
53.407555,9.514861
53.412128,9.541856
53.415512,9.552464
53.416218,9.553864
53.417751,9.555907
53.418362,9.557226
53.428722,9.588337
53.429482,9.591731
53.433159,9.613988
53.433987,9.61447
53.434254,9.616314
53.434807,9.617748
53.443382,9.631961
53.444004,9.633328
53.444443,9.633734
53.446674,9.637374
53.456921,9.654477
53.460247,9.659644
53.462967,9.664351
53.465,9.670352
53.466873,9.679969
53.468025,9.682404
53.468662,9.684757
53.469128,9.687369
53.469929,9.68964
53.470009,9.690794
53.469528,9.694271
53.468739,9.695938
53.468685,9.696541
53.469154,9.697039
53.470104,9.697288
53.470226,9.697539
53.47134,9.697002
53.472286,9.697248
53.472736,9.697778
53.473831,9.700501
53.474602,9.701677
53.476238,9.703235
53.476738,9.703339
53.477501,9.702976
53.477638,9.703142
53.477821,9.70446
53.477753,9.705511
53.476738,9.709224
53.473618,9.715698
53.474125,9.717178
53.475323,9.718776
53.476543,9.721287
53.479816,9.725036
53.482471,9.728601
53.483212,9.737906
53.482883,9.743338
53.482838,9.745372
53.482986,9.74615
53.483231,9.746336
53.484653,9.746684
53.488762,9.747251
53.490414,9.748583
53.49057,9.751882
53.490562,9.757779
53.490017,9.766771
53.491455,9.775888
53.491943,9.777722
53.49234,9.77849
53.492397,9.77933
53.492882,9.779597
53.496681,9.780294
53.499126,9.781024
53.499653,9.781513
53.500385,9.782922
53.501198,9.783459
53.501762,9.784139
53.502647,9.784644
53.503613,9.785537
53.504154,9.786297
53.505371,9.78641
53.506615,9.787391
53.508026,9.787026
53.50853,9.787698
53.50922,9.789396
53.509968,9.790312
53.511276,9.791121
53.514542,9.792624
53.515141,9.793145
53.514717,9.795824
53.517277,9.797426
53.519245,9.798958
53.521076,9.799867
53.521404,9.800224
53.521687,9.802387
53.522858,9.804108
53.523037,9.804676
53.522762,9.805895
53.52206,9.806253
53.521526,9.80743
53.52153,9.810062
53.52179,9.809519
53.522488,9.809484
53.523819,9.809951
53.524013,9.810275
53.523632,9.811304
53.523586,9.812079
53.524639,9.817433
53.526203,9.820868
53.526436,9.82242
53.527493,9.823524
53.530205,9.829311
53.530655,9.830737
53.53064,9.832958
53.529102,9.838833
53.529087,9.840232
53.529297,9.841281
53.529972,9.842648
53.530972,9.843354
53.531654,9.843369
53.535969,9.842432
53.536423,9.842631
53.536694,9.843162
53.53677,9.848172
53.536591,9.852204
53.534878,9.864059
53.534424,9.873281
53.534656,9.8735
53.534588,9.875868
53.535809,9.87472
53.536194,9.875694
53.535469,9.876972
53.536385,9.878846
53.537312,9.877876
53.53978,9.874502
53.541061,9.872441
53.541485,9.871453
53.542118,9.867549
53.541656,9.863473
53.541763,9.862921
53.541966,9.862747
53.545067,9.86367
53.545818,9.863474
53.546535,9.8628
53.547058,9.862824
53.547222,9.862953
53.54731,9.863657
53.547676,9.864491
53.548683,9.864082
53.550377,9.863947
53.552406,9.864587
53.553741,9.865187
53.554302,9.865057
53.555267,9.865203
53.557945,9.865015
53.559067,9.864652
53.559284,9.865187
53.560078,9.865727
53.561554,9.868058
53.562267,9.868825
53.561775,9.868298
53.561634,9.868316
53.561504,9.869863
53.561611,9.873366
53.5625,9.882566
53.56237,9.883283
53.562588,9.883802
53.56237,9.887039
53.562618,9.888304
53.563477,9.890425
53.564014,9.892354
53.564308,9.894562
53.564365,9.89706
53.565296,9.897232
53.565617,9.897598
53.564976,9.900969
53.565064,9.903018
53.565762,9.907392
53.565701,9.910978
53.565304,9.912713
53.56538,9.912862
53.565826,9.911635
53.566895,9.912811
53.567589,9.91783
53.569874,9.917625
53.571327,9.918166
53.570854,9.918209
53.570698,9.918961
53.570881,9.923257
53.573746,9.932476
53.573696,9.933704
53.573051,9.936151
53.575871,9.938532
53.576557,9.938166
53.577942,9.941681
53.578758,9.944777
53.580769,9.947394
53.582348,9.947892
53.582958,9.947573
53.584145,9.947964
53.586178,9.947634
53.588081,9.948156
53.588749,9.947973
53.590469,9.946986
53.591,9.948739
53.591949,9.950623
53.592457,9.950281
53.593544,9.950266
53.594219,9.951239
53.594059,9.951636
