Name,Typ,Adresse,Latitude,Longitude,Elevation,Entfernung_m
Il Poggione,peak,N/A,42.941804,11.248321,156.000000,707
Poggio degli Usi,peak,N/A,42.934186,11.256713,153.000000,799
,viewpoint,N/A,42.995836,11.516125,,154
Poggetto alla Cantoniera,peak,N/A,42.943787,11.140725,155.000000,760
Poggio Linari,peak,N/A,42.966067,11.161559,235.000000,1490
Poggio alle Vipere,peak,N/A,42.958923,11.153507,146.000000,359
Castone Nord,peak,N/A,42.929649,11.205122,232.000000,1715
Monte Leoni,peak,N/A,42.904036,11.171994,614.000000,3976
Poggio Le Solate,peak,N/A,42.937968,11.153561,235.000000,1598
Poggio Vivecchia,peak,N/A,42.932180,11.165465,283.000000,1031
Poggio al Cuculo,peak,N/A,42.933700,11.140318,219.000000,1644
Poggio alla Fonte,peak,N/A,42.919157,11.156721,451.000000,2771
Poggio della Navaccia,peak,N/A,42.909342,11.178392,482.000000,3437
Poggio Garuzzi,peak,N/A,42.950797,11.432186,211.000000,819
Poggio Madonnino,peak,N/A,42.944086,11.438546,230.000000,1783
Poggio La Serrata,peak,N/A,42.945874,11.403191,149.000000,682
Poggio all'Oro,peak,N/A,42.973617,11.424404,231.000000,886
Poggio Rossino,peak,N/A,42.955987,11.178992,156.000000,866
Poggio del Tagliatone,peak,N/A,43.039197,11.472782,567.000000,3863
Poggio Nardone,peak,N/A,43.042172,11.460261,512.000000,4176
Poggio alle Case,peak,N/A,42.997805,11.604056,614.000000,21
Rocca al Forno,peak,N/A,42.996296,11.176069,446.000000,4938
Poggio Casalone,peak,N/A,42.987601,11.562684,262.000000,1185
Poggio Cuculo,peak,N/A,42.957626,11.595555,683.000000,1989
Poggio Granai,peak,N/A,42.958802,11.592257,671.000000,1858
Poggio alla Lite,peak,N/A,42.956101,11.588598,651.000000,2228
Poggi Piani,peak,N/A,42.834480,10.968772,324.000000,1773
Poggio Biondo,peak,N/A,42.838221,10.987331,310.000000,1415
Poggio Bruno,peak,N/A,42.824410,10.982467,373.000000,2762
Poggio Casaline,peak,N/A,42.830745,10.980824,357.000000,2036
Poggio Cucco,peak,N/A,42.832417,10.986333,351.000000,1994
Poggio Picchiantiera,peak,N/A,42.839873,10.964171,262.000000,1656
Poggio alla Croce,peak,N/A,42.840887,10.984318,270.000000,1028
Poggio alla Marruca,peak,N/A,42.844642,10.970226,146.000000,802
,viewpoint,N/A,42.845440,10.988699,,754
Poggione,peak,N/A,42.958341,11.310377,150.000000,520
,viewpoint,N/A,43.042250,11.671229,,1785
Vista della villa con il viale di cipressi,viewpoint,N/A,43.021889,11.636707,,1065
,viewpoint,N/A,43.009863,11.508906,,1538
L'Aiaccia,peak,N/A,42.951141,11.191137,172.000000,155
Poggio Chiesina,peak,N/A,42.954204,11.208196,221.000000,86
Poggio Merdaiolo,peak,N/A,42.948385,11.212069,213.000000,556
Poggio del Sorbo,peak,N/A,42.946492,11.210470,202.000000,487
Poggio Rubino,peak,N/A,43.040000,11.467408,502.700000,3914
Poggio della Chiesina,peak,N/A,42.925623,11.149422,317.000000,2784
,viewpoint,N/A,43.009441,11.614294,,333
,viewpoint,N/A,43.023197,11.626056,,8
,viewpoint,N/A,43.073678,11.689513,,904
,viewpoint,N/A,43.026622,11.618914,,734
Poggio Collosodo,peak,N/A,43.056969,11.721425,560.800000,4785
,viewpoint,N/A,43.076236,11.677372,,16
,viewpoint,N/A,43.026635,11.619557,,665
,viewpoint,N/A,43.026384,11.619466,,683
,viewpoint,N/A,43.010413,11.614505,,351
Poggio Garofani,peak,N/A,43.067544,11.652700,350.000000,1551
,viewpoint,N/A,43.076166,11.679776,,11
,viewpoint,N/A,43.078926,11.672091,,257
,viewpoint,N/A,43.077464,11.674971,,75
