Name,Typ,Adresse,Latitude,Longitude,Elevation,Entfernung_m
Il Masgalano,restaurant,"Via del Camporegio, 1, 53100, Siena",43.320328,11.327280,,436
La Taverna Del Capitano,restaurant,"Via del Capitano, 6;8, 53100, Siena",43.316518,11.329740,,299
Quarto Bistrot,restaurant,"Vicolo del Campaccio, 2, 53100, Siena",43.320104,11.328622,,289
Bar Nannini Conca d'Oro,cafe,"Banchi di Sopra, 24, 53100, Siena",43.319587,11.331430,,46
Zest Ristorante e Wine Bar,restaurant,"Costa Sant' Antonio, 13, 53100, Siena",43.320147,11.328938,,261
Osteria Il Grattacielo,restaurant,"Via dei Pontani, 8, 53100, Siena",43.320275,11.330721,,139
Ristorante Vitti,restaurant,"Via dei Montanini, 16, 53100, Siena",43.321379,11.330313,,269
Osteria Da Trombicche,restaurant,"Via delle Terme, 66, 53100, Siena",43.320328,11.330262,,171
Trattoria La Tellina,restaurant,"Via delle Terme, 52, 53100, Siena",43.320119,11.330338,,147
Osteria Il Ghibellino,restaurant,"Via dei Pellegrini, 26, 53100, Siena",43.318353,11.329718,,151
Il Kroeg,cafe,"Via Vallerozzi, 53100, Siena",43.322586,11.330943,,383
Drinking_water,drinking_water,Adresse unbekannt,43.319777,11.329126,,223
Osteria di Castelvecchio,restaurant,"Via Castelvecchio, 65, 53100, Siena",43.315396,11.330304,,398
Osteria del Gusto,restaurant,"Via dei Fusari, 9, 53100, Siena",43.317780,11.328371,,313
Osteria da Divo,restaurant,"Via Franciosa, 25;29, 53100, Siena",43.318008,11.328140,,328
Ristorante Il Duomo,restaurant,"Via dei Fusari, 19, 53100, Siena",43.317509,11.328183,,345
L'Osteria dei Rossi,restaurant,"Via dei Rossi, 79;81, 53100, Siena",43.321749,11.332192,,281
Antico Tagliere,cafe,Adresse unbekannt,43.316613,11.330552,,261
Chianti & Pizza,restaurant,"Via delle Terme, 94, 53100, Siena",43.320798,11.329815,,242
La Piccola Ciaccineria,restaurant,"Via San Pietro, 52, 53100, Siena",43.315440,11.330441,,391
Pizzeria di Nonno Mede,restaurant,"Via Camporegio, 21, 53100, Siena",43.320191,11.328483,,307
Il Pomodorino,restaurant,"Via del Camporegio, 13, 53100, Siena",43.320196,11.327975,,359
La Vecchia Taverna di Bacco,restaurant,"Via di Beccheria, 11, 53100, Siena",43.318706,11.330247,,82
Archivo del Gusto,restaurant,"Via di Monna Agnese, 8, 53100, Siena",43.318001,11.329913,,155
Prètto Prosciutteria e Convivio,restaurant,"Via dei Termini, 4, 53100, Siena",43.319191,11.330789,,34
Consorzio Agrario di Siena,supermarket,"Via Giuseppe Pianigiani, 5, 53100, Siena",43.321211,11.329930,,272
Menchetti,bakery,"Via Pianigiani, 5, 53100, Siena",43.321174,11.330053,,262
Osteria La Chiacchera,restaurant,"Costa Sant'Antonio, 4, 53100, Siena",43.320120,11.328794,,273
