Latitude,Longitude
43.056692,10.691517
43.05632,10.693228
43.051356,10.700871
43.051086,10.70234
43.050716,10.70263
43.050306,10.704073
43.050345,10.705742
43.050023,10.707052
43.050216,10.70744
43.050653,10.70761
43.050617,10.707964
43.047071,10.709393
43.045956,10.710335
43.044047,10.709278
43.040158,10.7076
43.04107,10.703758
43.040873,10.700735
43.042415,10.700464
43.042112,10.698607
43.041007,10.698372
43.041046,10.697766
43.024962,10.682802
43.023355,10.685858
43.02273,10.685327
43.023161,10.683315
43.024747,10.680112
43.024,10.675798
43.023754,10.675375
43.019052,10.675005
43.019214,10.675847
43.019118,10.675959
42.995913,10.664411
42.995438,10.664739
42.995004,10.665404
42.992794,10.671755
42.992579,10.671863
42.991733,10.671736
42.991485,10.671915
42.989693,10.67807
42.989335,10.678843
42.989066,10.679028
42.98258,10.680608
42.979766,10.683702
42.979859,10.683833
42.979641,10.684118
42.978958,10.684517
42.978295,10.686476
42.977286,10.686164
42.976673,10.686278
42.974749,10.687384
42.974121,10.688351
42.971538,10.688213
42.970529,10.687887
42.969852,10.687485
42.967849,10.68531
42.967338,10.683721
42.967218,10.668776
42.96793,10.667593
42.967529,10.667071
42.967217,10.667491
42.958661,10.666947
42.956824,10.680854
42.955189,10.681547
42.954965,10.682002
42.951812,10.683197
42.95002,10.684232
42.947522,10.689821
42.94695,10.69189
42.946543,10.696143
42.944675,10.70136
42.943007,10.704931
42.942014,10.710885
42.941649,10.712185
42.939068,10.716283
42.937506,10.720087
42.935437,10.724113
42.934043,10.725807
42.933467,10.726798
42.929618,10.738244
42.926963,10.745073
42.922395,10.753713
42.919105,10.759192
42.919109,10.759828
42.918905,10.760142
42.919164,10.761146
42.918621,10.761721
42.915168,10.768377
42.91393,10.769997
42.910997,10.773275
42.91105,10.773382
42.90502,10.78009
42.903165,10.781661
42.898538,10.784612
42.89853,10.784993
42.897358,10.785819
42.897025,10.785591
42.895752,10.786373
42.893975,10.786663
42.892335,10.787327
42.891467,10.788447
42.89064,10.790015
42.890555,10.789951
42.889299,10.791689
42.888972,10.791333
42.888079,10.788022
42.883406,10.783758
42.883146,10.783291
42.882891,10.781489
42.882246,10.780859
42.881414,10.780584
42.880548,10.779846
42.879993,10.779223
42.879353,10.778053
42.878393,10.778295
42.877886,10.77823
42.877475,10.777704
42.877001,10.777436
42.875748,10.777497
42.874999,10.777873
42.874428,10.777902
42.874989,10.776738
42.87518,10.775234
42.874238,10.774738
42.87333,10.77501
42.873043,10.774959
42.872672,10.774425
42.872345,10.774303
42.87132,10.774935
42.87127,10.774631
42.871788,10.773007
42.871751,10.772524
42.87045,10.771037
42.86985,10.77074
42.869077,10.769929
42.868507,10.769667
42.868218,10.771196
42.867648,10.772221
42.867236,10.772238
42.866554,10.771987
42.865983,10.772426
42.865384,10.772523
42.8644,10.7716
42.86282,10.771
42.86228,10.77029
42.8608,10.76909
42.860123,10.768862
42.859829,10.76914
42.85943,10.77053
42.85949,10.77171
42.859862,10.772566
42.859845,10.77288
42.85803,10.7743
42.85751,10.774906
42.85717,10.77482
42.85614,10.77497
42.85539,10.77538
42.854446,10.774867
42.85357,10.77488
42.851906,10.77321
42.85046,10.77446
42.849984,10.775509
42.850452,10.776746
42.850203,10.777249
42.850346,10.778172
42.85012,10.778839
42.849953,10.780376
42.849187,10.780774
42.847994,10.780425
42.847878,10.780525
42.849028,10.782911
42.848615,10.783166
42.847834,10.784377
42.846009,10.784156
42.845576,10.783807
42.846412,10.789156
42.847557,10.792037
42.847732,10.794967
42.847627,10.795737
42.848029,10.797594
42.848317,10.798089
42.851554,10.801161
42.851634,10.801393
42.851214,10.808808
42.850624,10.810109
42.850683,10.810239
42.844791,10.814797
42.843519,10.8156
42.840051,10.8169
42.835922,10.817799
42.83419,10.818594
42.831657,10.820045
42.82954,10.820783
42.828798,10.821387
42.827957,10.821563
42.827064,10.822492
42.826789,10.82246
42.826374,10.822054
42.826118,10.822862
42.825447,10.822848
42.825099,10.823113
42.824487,10.823234
42.823628,10.823959
42.823273,10.823962
42.822896,10.824182
42.822037,10.823928
42.82148,10.822759
42.821324,10.82152
42.820962,10.821474
42.820281,10.822104
42.819679,10.822446
42.819079,10.822496
42.817976,10.823184
42.817573,10.823704
42.817259,10.824746
42.817347,10.82519
42.817799,10.825865
42.817719,10.826247
42.817535,10.826293
42.81642,10.825627
42.81584,10.825498
42.815458,10.825734
42.815485,10.826385
42.815342,10.826499
42.814725,10.82619
42.814027,10.826243
42.812623,10.826953
42.811303,10.827088
42.811232,10.827447
42.810741,10.827966
42.810635,10.828713
42.81007,10.829571
42.809425,10.828973
42.808636,10.829298
42.807991,10.82907
42.807003,10.829054
42.806975,10.828045
42.804974,10.828465
42.804717,10.828429
42.80462,10.828101
42.798991,10.829198
42.79915,10.831015
42.795926,10.828073
42.795369,10.827124
42.795322,10.826568
42.793974,10.825931
42.791012,10.824937
42.790535,10.824587
42.790107,10.823873
42.788615,10.825244
42.787709,10.826723
42.786901,10.829866
42.78362,10.830564
42.782572,10.831119
42.781928,10.831731
42.78055,10.833584
42.777277,10.836441
42.776375,10.837934
42.77091,10.85159
42.770617,10.852095
42.770171,10.852441
42.769885,10.853129
42.769913,10.853933
42.768113,10.8585
42.767401,10.860715
42.765465,10.868386
42.764769,10.867997
