Latitude,Longitude,Elevation (m),Time,Strecke Delta (km),Distanz (km),Aufstieg (m)
43.058800,10.617300,214.100000,2024-11-05 17:58:35+00:00,0.011833,5.183063,0.000000
43.059640,10.619240,222.500000,2024-11-05 17:58:35+00:00,0.019833,5.404900,0.900000
43.059730,10.619580,223.700000,2024-11-05 17:58:35+00:00,0.011243,5.434607,0.400000
43.059830,10.619750,224.500000,2024-11-05 17:58:35+00:00,0.017754,5.452361,0.800000
43.059890,10.619970,225.300000,2024-11-05 17:58:35+00:00,0.019121,5.471482,0.800000
43.059890,10.620100,225.700000,2024-11-05 17:58:35+00:00,0.010590,5.482072,0.400000
43.059560,10.621000,230.400000,2024-11-05 17:58:35+00:00,0.081971,5.564043,4.700000
43.059540,10.621150,231.000000,2024-11-05 17:58:35+00:00,0.012420,5.576463,0.600000
43.059470,10.621390,229.700000,2024-11-05 17:58:35+00:00,0.021041,5.597504,0.000000
43.059450,10.621560,229.100000,2024-11-05 17:58:35+00:00,0.014026,5.611529,0.000000
43.059442,10.621847,228.200000,2024-11-05 17:58:35+00:00,0.023397,5.634926,0.000000
43.059680,10.619460,223.300000,2024-11-05 17:58:35+00:00,0.018464,5.423364,0.800000
43.058690,10.614390,194.100000,2024-11-05 17:58:35+00:00,0.017950,4.560383,1.200000
43.058900,10.617250,216.900000,2024-11-05 17:58:35+00:00,0.022533,5.171231,0.000000
43.059240,10.616890,221.600000,2024-11-05 17:58:35+00:00,0.026015,5.123411,0.000000
43.058980,10.614320,196.500000,2024-11-05 17:58:35+00:00,0.022456,4.593132,1.600000
43.059360,10.614320,199.700000,2024-11-05 17:58:35+00:00,0.042216,4.635348,3.200000
43.059710,10.614360,202.700000,2024-11-05 17:58:35+00:00,0.039019,4.674367,3.000000
43.060130,10.614450,205.900000,2024-11-05 17:58:35+00:00,0.047232,4.721599,3.200000
43.060470,10.614450,206.500000,2024-11-05 17:58:35+00:00,0.037772,4.759371,0.600000
43.060590,10.614470,206.200000,2024-11-05 17:58:35+00:00,0.013430,4.772801,0.000000
43.060810,10.614530,205.100000,2024-11-05 17:58:35+00:00,0.024925,4.797726,0.000000
