Latitude,Longitude
43.291308,11.385719
43.289092,11.385774
43.28786,11.385351
43.287208,11.385428
43.287295,11.385017
43.28718,11.384848
43.285386,11.3848
43.285718,11.382288
43.2855,11.379128
43.286522,11.379777
43.287289,11.379886
43.288038,11.379526
43.288016,11.37887
43.288152,11.378637
43.289208,11.377787
43.28912,11.372597
43.289819,11.372112
43.289934,11.371636
43.290565,11.370803
43.291812,11.370105
43.293527,11.369903
43.294646,11.369199
43.295092,11.368514
43.296185,11.368091
43.297114,11.368153
43.297967,11.368541
43.298419,11.368396
43.299193,11.366846
43.299878,11.365984
43.300172,11.365768
43.300905,11.365685
43.301542,11.36529
43.301976,11.3644
43.302259,11.364157
43.303221,11.363855
43.303489,11.362709
43.304055,11.362126
43.304515,11.361854
43.305867,11.361521
43.306912,11.359806
43.30933,11.357245
43.30953,11.356335
43.30927,11.355158
43.309252,11.353818
43.309717,11.351296
43.310356,11.350322
43.311626,11.349658
43.31227,11.347946
43.311012,11.346757
43.310665,11.345957
43.310646,11.345008
43.310924,11.344073
43.312146,11.342552
43.31257,11.341245
43.312437,11.340778
43.311837,11.34015
43.311723,11.339368
43.315101,11.339647
43.315662,11.339383
43.316563,11.338476
43.317194,11.336711
43.318522,11.334331
43.319118,11.332672
43.319221,11.331803
43.319137,11.331246
43.318931,11.330955
