Name,Typ,Adresse,Latitude,Longitude
C'è pane ... e pane,bakery,Adresse unbekannt,42.9230951,10.7543206
Peccati di Gola,cafe,"Via Guglielmo Marconi, 9, 58022, Follonica",42.9227453,10.7575049
Antica Hostaria,restaurant,"Via Norma Pratelli Parenti, 10, 58022, Follonica",42.9222351,10.7576518
Blue Bar,cafe,"Viale Italia, 60, 58022, Follonica",42.9242579,10.7503663
Il Sottomarino,restaurant,"Via Antonio Fratti, 1, 58022, Follonica",42.9218327,10.7551183
Ardiccioni La Lanterna,restaurant,"Viale Giacomo Matteotti, 10, 58022, Follonica",42.9251781,10.7549567
Doga Bistrot,restaurant,"Piazza Sivieri, 13, 58022, Follonica",42.9217401,10.7584534
Unico - Trattoria urbana,restaurant,"Via Martiri di Niccioleta, 7,9, 58022, Follonica",42.9219196,10.7573069
bruschetteria a metro i due G,restaurant,"Via Martiri di Niccioleta, 24,26, 58022, Follonica",42.9224442,10.756986
Love Nature,bakery,"Via Martiri di Niccioleta, 22, 58022, Follonica",42.9224074,10.7570199
trattoria il mare,restaurant,"Via Martiri di Niccioleta, 14, 58022, Follonica",42.9222885,10.7571291
John Tartarino,restaurant,"Via Martiri di Niccioleta, 13, 58022, Follonica",42.9221361,10.7571147
panificio 3P,bakery,"Via Dante Alighieri, 46, 58022, Follonica",42.9224612,10.7546994
new Florida,restaurant,"Via Antonio Fratti, 1c, 58022, Follonica",42.9220201,10.7547742
Salvia e Rosmarino,restaurant,"Via Antonio Fratti, 1b, 58022, Follonica",42.9219729,10.7548582
Anima Fusion,restaurant,"Via Antonio Fratti, 1a, 58022, Follonica",42.9219282,10.7549427
Anima & Core,restaurant,"Via Antonio Fratti, 1a, 58022, Follonica",42.9218777,10.7550345
il Filibustiere,restaurant,"Viale Giacomo Matteotti, 95, 58022, Follonica",42.9225896,10.7539651
Zenzero Fusion,restaurant,"Viale Italia, 42, 58022, Follonica",42.9238082,10.7512144
Mr. Ugo - Vesuvio2,restaurant,"Viale Italia, 12,14, 58022, Follonica",42.9228094,10.7531042
La Baracca,restaurant,"Viale Italia, 55, 58022, Follonica",42.9231643,10.751993
Caffè Centrale,cafe,"Via Emilio Bicocchi, 20, 58022, Follonica",42.9229172,10.759261
Ristorantino L'Ombra,restaurant,"Viale Italia, 27, 58022, Follonica",42.922421,10.7534323
HAUS,restaurant,"Via Ferruccio Parri, 8, 58022, Follonica",42.9215273,10.7586549
Bakery,bakery,"Via Giovan Batta Santini, 17a, 58022, Follonica",42.9256168,10.7536497
Bar Tabacchi,cafe,"Via Litoranea, 21, 58022, Follonica",42.9261729,10.7515528
Pasticceria Pecchia,cafe,"Viale Giacomo Matteotti, 8a, 58022, Follonica",42.9256793,10.7552123
panificio Montomoli,bakery,"Via Emilio Bicocchi, 63, 58022, Follonica",42.9234841,10.7584751
La Tavernetta,restaurant,"Via Cristoforo Colombo, 36",42.9241539,10.7564834
Pink Bar,cafe,"Via Fiume, 31, 58022, Follonica",42.9200173,10.7591357
Drinking_water,drinking_water,Adresse unbekannt,42.9200756,10.7618464
Bezzuga,restaurant,"Via della Repubblica, 18, 58022, Follonica",42.9187453,10.7613677
Sox Cafè,restaurant,"Via Firenze, 10, 58022, Follonica",42.9177456,10.7619967
Conad City,supermarket,"Via Spagna, 14, 58022, Follonica",42.9193287,10.7633462
Mu House,restaurant,"Via Emilio Bicocchi, 25, 58022, Follonica",42.9209298,10.760226
Pasticceria Spinetti,cafe,"Via Roma, 107, 58022, Follonica",42.9228999,10.7598629
Grotta Follis,restaurant,"Via Roma, 125, 58022, Follonica",42.9231506,10.7603685
Il Beccofino,restaurant,"Via Quattro Novembre, 6, 58022, Follonica",42.9232522,10.7598928
Maso,restaurant,"Via Gorizia, 9d, 58022, Follonica",42.9192783,10.7599181
Osteria La Bottega,restaurant,"Via della Repubblica, 47, 58022, Follonica",42.9183225,10.762469
caffetteria Il Rione,cafe,"Via della Repubblica, 58, 58022, Follonica",42.9180275,10.7627136
Kisoro,restaurant,Adresse unbekannt,42.9207285,10.7595383
Mantovani,bakery,"Via della Repubblica, 32, 58022, Follonica",42.9184737,10.7618107
Antica Macelleria Ristori,restaurant,"Via della Repubblica, 36, 58022, Follonica",42.9184092,10.7619274
Bar Senzuno,cafe,"Via della Repubblica, 36a, 58022, Follonica",42.9183419,10.7620248
Caffè Banda,cafe,"Via della Repubblica, 42, 58022, Follonica",42.9181954,10.7623264
Caffè Pasticceria Peggi,cafe,"Via della Repubblica, 1,3, 58022, Follonica",42.9189575,10.7613649
da Marisa,restaurant,"Via Firenze, 4, 58022, Follonica",42.9180284,10.7622666
Restaurant,restaurant,Adresse unbekannt,42.9176717,10.7634658
Il Baracchino,cafe,"Via del Cassarello, 58022, Follonica",42.9164047,10.7688756
Ristorante da Maurizio,restaurant,"Via delle Collacchie, 21, 58022, Follonica",42.9144867,10.7695332
Ristorante Pizzeria Il Pirata,restaurant,"Via Lago Trasimeno, 24, 58022, Follonica",42.9142641,10.7704965
Panetteria Bertelli,bakery,"Via Cassarello, 54, 58022, Follonica",42.9186993,10.7719152
snack bar Cassarello,cafe,"Via Cassarello, 20, 58022, Follonica",42.9173751,10.7703879
Panificio Laura,bakery,"Via Cassarello, 38, 58022, Follonica",42.918189,10.7713314
da Mirko caffetteria,cafe,"Via Cassarello, 42, 58022, Follonica",42.9182547,10.7713924
Pizzeria il Pirata 2,restaurant,"Via Piemonte, 12,14, 58022, Follonica",42.9187551,10.7703493
Oscar Club,restaurant,"Via Spiaggia di Levante, 73, 58022, Follonica",42.9150511,10.765942
Le Due Isole,restaurant,"Via Palermo, 58022, Follonica",42.9173162,10.7678981
Bakery,bakery,"Via delle Collacchie, 45, 58022, Follonica",42.9137373,10.7704079
Ristorante Riva dei Butteri,restaurant,Adresse unbekannt,42.9116273,10.7740245
Cafe,cafe,Adresse unbekannt,42.9115565,10.7742078
Trattoria Il Balugano,restaurant,"58020, Scarlino",42.8979821,10.7823851
La Nuova Forneria,bakery,Adresse unbekannt,42.8903199,10.7901298
Mama,restaurant,"Piazza Dani, 4, 58022, Puntone Scalino",42.8895196,10.7911992
RistoBar Puntone,cafe,Adresse unbekannt,42.8895625,10.7915347
Bestwind,bicycle,"Lungomare Giuseppe Garibaldi, 58022, Scarlino",42.8853354,10.7852426
Bar l'impòsto,cafe,Adresse unbekannt,42.8852391,10.784736
Ristorante Vittorio,restaurant,Adresse unbekannt,42.8839354,10.7840455
Il Beccofino,restaurant,Adresse unbekannt,42.8848761,10.7848469
Zero Distanze,restaurant,Adresse unbekannt,42.8851464,10.7850038
Ristorante Bar Da Bruno,restaurant,Adresse unbekannt,42.8410848,10.8152152
Merenderia da Paguro,restaurant,Adresse unbekannt,42.8412551,10.8176661
Trattoria Vecchia Torre,restaurant,Pian d'Alma,42.8430296,10.8159703
Trentino,restaurant,Strada Provinciale 158 delle Collacchie,42.7963649,10.8275899
Bar Pizzeria La Corte,cafe,Adresse unbekannt,42.7901342,10.8229587
Da Anna,restaurant,Strada Provinciale 62 delle Rocchette,42.7804176,10.8284879
Povènta Wine & Food Coffee,cafe,Adresse unbekannt,42.7707172,10.85302
Ristorante Bagno Valbona,restaurant,Adresse unbekannt,42.7671588,10.8570371
Le Dune,restaurant,Adresse unbekannt,42.7687216,10.8583685
Drinking_water,drinking_water,Adresse unbekannt,42.7647668,10.8678147
Bagnoli Bike,bicycle,"Via Guglielmo Marconi, 1, 58043, Castiglione della Pescaia",42.7645567,10.872564
Bagno Granchio,restaurant,Adresse unbekannt,42.7637975,10.8719208
Restaurant,restaurant,Adresse unbekannt,42.7651243,10.8703088
Drinking_water,drinking_water,Adresse unbekannt,42.7626945,10.8768231
Drinking_water,drinking_water,Adresse unbekannt,42.7619689,10.8793398
Drinking_water,drinking_water,Adresse unbekannt,42.7649382,10.8794082
Ristorante Bagno Perla,restaurant,Adresse unbekannt,42.763248,10.874292
The Corner Cocktail lab,cafe,Adresse unbekannt,42.7630164,10.8809273
Iris,restaurant,Adresse unbekannt,42.7629218,10.8807475
Encanto White,restaurant,Adresse unbekannt,42.7617718,10.8795786
Pizzeria Giacomino,restaurant,Adresse unbekannt,42.7619734,10.8783198
Ristorante da Romolo,restaurant,Adresse unbekannt,42.7632846,10.8810427
Ristorante Il Beccafico,restaurant,"Via Montebello, 7, 58043, Castiglione della Pescaia",42.7643229,10.8806796
La Fortezza,restaurant,Adresse unbekannt,42.764104,10.880571
Nel Bucco,restaurant,Adresse unbekannt,42.7643893,10.8802676
Drinking_water,drinking_water,Adresse unbekannt,42.764595,10.8792658
Drinking_water,drinking_water,Adresse unbekannt,42.7620198,10.8778502
Bagno Belena,restaurant,Adresse unbekannt,42.762703,10.8764049
Pizzeria il faro,restaurant,"Piazza Orsino Orsini, 5, 58043",42.7616208,10.8784292
Drinking_water,drinking_water,Adresse unbekannt,42.7642234,10.8800519
Drinking_water,drinking_water,Adresse unbekannt,42.7635375,10.8802819
Ciro Natural Bakery,bakery,Adresse unbekannt,42.7640135,10.8754602
Drinking_water,drinking_water,Adresse unbekannt,42.7637053,10.8754544
Ristorante Posto Pubblico,restaurant,Adresse unbekannt,42.7638085,10.8805344
Ristorante La Scaletta,restaurant,Adresse unbekannt,42.7645159,10.8807097
Restaurant,restaurant,Adresse unbekannt,42.7619775,10.8799122
Bakery,bakery,Adresse unbekannt,42.7633573,10.8762438
Restaurant,restaurant,Adresse unbekannt,42.7631102,10.876867
Le Tre Maschere,restaurant,"Corso della Libertà, 58043, Castiglione della Pescaia",42.7637193,10.8815028
Bar Quei Bravi Ragazzi,cafe,Adresse unbekannt,42.7656818,10.8845642
Drinking_water,drinking_water,Adresse unbekannt,42.7611484,10.883067
Drinking_water,drinking_water,Adresse unbekannt,42.7639434,10.882649
Drinking_water,drinking_water,Adresse unbekannt,42.7627491,10.8822441
Manitoba,restaurant,Adresse unbekannt,42.763361,10.8813814
Zitto e mangia,restaurant,Adresse unbekannt,42.7629355,10.8810868
Carrefour Express,supermarket,Adresse unbekannt,42.7629281,10.8816415
Ristorante Antonietta,restaurant,Adresse unbekannt,42.7626078,10.8815632
Casty,restaurant,Adresse unbekannt,42.7635038,10.8811196
Caffè Piazzetta,cafe,Adresse unbekannt,42.7637999,10.8812563
Il Granaio,restaurant,"Via Celso Camaiori, 10",42.7641669,10.8811636
Osteria del Mare,restaurant,Adresse unbekannt,42.7641024,10.8821557
Aso,cafe,Adresse unbekannt,42.7641021,10.882491
Piadineria Creperia e... Civico 7,restaurant,Adresse unbekannt,42.7638572,10.8812857
Osteria Sapori di Maremma,restaurant,"Via Celso Camaiori, 13",42.7640924,10.8810472
Torrefazione Fiorella 2,cafe,"Via Celso Camaiori, 7",42.7640083,10.8811713
Easy Bike,bicycle,"Via Cesare Battisti, 58043, Castiglione della Pescaia",42.7638633,10.8821301
Ristorante Il 13 (Giardino Ristorante),restaurant,Adresse unbekannt,42.7646061,10.8808845
Bagno Castiglionese,restaurant,Adresse unbekannt,42.7604669,10.8857134
Pane e vino,restaurant,Adresse unbekannt,42.7628235,10.8810557
Baccinello,bakery,Adresse unbekannt,42.7614751,10.8866524
Osteria del Viandante,restaurant,"Via della Liberta, 17",42.7648427,10.8815584
Ristorante Mexicano Puerto Escondido,restaurant,Adresse unbekannt,42.7631686,10.8820335
Peo Bar,restaurant,"Via Fratelli Cervi, 20/22",42.7652632,10.8833359
Restaurant,restaurant,Adresse unbekannt,42.7614436,10.887285
Restaurant,restaurant,Adresse unbekannt,42.7637352,10.8838298
Restaurant,restaurant,Adresse unbekannt,42.7655521,10.8817991
Cafe,cafe,Adresse unbekannt,42.7642506,10.8816463
Restaurant,restaurant,Adresse unbekannt,42.7659248,10.8822747
Fratelli Saletti,bicycle,"Via degli Scalpellini, 58043, Castiglione della Pescaia",42.7736666,10.8922106
Acquedotto del Fiora,drinking_water,Adresse unbekannt,42.8009454,10.9239332
Drinking_water,drinking_water,Adresse unbekannt,42.8249411,10.9465715
